t,rho,TAS,prop_omega,STEdot,bank_rad
1924.71,1.17234,17.7258,275.158,12.0919,0
1924.81,1.17234,17.7205,275.45,11.8052,0
1924.91,1.17234,17.7074,275.855,13.1376,0
1925.01,1.17234,17.7102,276.46,13.0176,0
1925.11,1.17234,17.6997,276.251,12.3414,0
1925.21,1.17234,17.6906,276.741,12.4709,0
1925.31,1.17234,17.6838,277.193,12.4338,0
1925.41,1.17234,17.6726,277.559,13.3973,0
1925.51,1.17234,17.6762,277.891,13.4319,0
1925.61,1.17234,17.6664,277.507,13.4286,0
1925.71,1.17234,17.6639,277.403,12.9961,0
1925.81,1.17234,17.6548,277.403,12.432,0
1925.91,1.17234,17.6452,277.727,13.4069,0
1926.01,1.17234,17.6471,278.45,13.283,0
1926.11,1.17234,17.6394,278.42,13.7251,0
1926.21,1.17234,17.6424,278.764,13.8385,0
1926.31,1.17234,17.6351,278.869,14.3101,0
1926.41,1.17234,17.6493,278.775,14.1918,0
1926.51,1.17234,17.6585,278.273,13.0133,0
1926.61,1.17234,17.6649,277.717,13.1293,0
1926.71,1.17234,17.6735,277.377,12.5913,0
1926.81,1.17234,17.6831,276.984,13.9341,0
1926.91,1.17234,17.6988,276.854,14.0511,0
1927.01,1.17234,17.693,276.251,13.4223,0
1927.11,1.17234,17.7016,276.146,13.2177,0
1927.21,1.17234,17.7012,275.946,13.0377,0
1927.31,1.17234,17.701,275.205,13.4037,0
1927.41,1.17234,17.7067,274.531,12.7753,0
1927.51,1.17234,17.6927,273.947,11.9765,0
1927.61,1.17234,17.685,273.842,13.2091,0
1927.71,1.17234,17.6675,273.947,13.3398,0
1927.81,1.17234,17.6315,274.449,12.8378,0
1927.91,1.17234,17.6205,275.218,13.9575,0
1928.01,1.17234,17.5979,275.912,14.071,0
1928.11,1.17234,17.5836,276.37,14.7737,0
1928.21,1.17234,17.5821,276.565,13.9455,0
1928.31,1.17234,17.5726,276.67,13.1254,0
1928.41,1.17234,17.5765,276.754,13.4149,0
1928.51,1.17234,17.5731,277.193,12.9859,0
1928.61,1.17234,17.5681,277.623,13.5754,0
1928.71,1.17234,17.5618,278.641,13.6854,0
1928.81,1.17234,17.5446,279.366,14.1705,0
1928.91,1.17234,17.5428,280.649,14.4164,0
1929.01,1.17234,17.5277,281.068,14.8174,0
1929.11,1.17234,17.5312,281.591,14.8774,0
1929.21,1.17234,17.5312,281.705,14.3233,0
1929.31,1.17234,17.5445,281.801,15.2805,0
1929.41,1.17234,17.5531,281.634,15.084,0
1929.51,1.17234,17.5728,281.031,15.1192,0
1929.61,1.17234,17.5805,280.335,13.8988,0
1929.71,1.17234,17.5878,279.602,14.0701,0
1929.81,1.17234,17.594,278.894,13.5381,0
1929.91,1.17234,17.6021,278.345,14.3371,0
1930.01,1.17234,17.6176,277.917,14.3223,0
1930.11,1.17234,17.617,276.934,13.7972,0
1930.21,1.17234,17.6202,276.67,13.3605,0
1930.31,1.17234,17.6008,276.251,13.0054,0
1930.41,1.17234,17.5957,276.666,13.9553,0
1930.51,1.17234,17.5869,277.193,14.689,0
1930.61,1.17234,17.5734,277.298,14.8757,0
1930.71,1.17234,17.5714,277.246,14.2378,0
1930.81,1.17161,17.5485,276.879,13.7109,0
1930.91,1.17161,17.5415,280.649,17.6395,0
1931.01,1.17161,17.5297,286.094,12.8317,0
1931.11,1.17161,17.5237,260.23,8.12562,0
1931.21,1.17161,17.4673,254.942,9.11257,0
1931.31,1.17161,17.4323,256.616,9.6987,0
1931.41,1.17161,17.4202,258.867,10.0521,0
1931.51,1.17161,17.4178,260.543,10.739,0
1931.61,1.17161,17.4446,261.171,11.222,0
1931.71,1.17161,17.4669,260.685,10.5048,0
1931.81,1.17161,17.4732,260.459,9.7468,0
1931.91,1.17161,17.4557,261.617,10.7764,0
1932.01,1.17161,17.4272,263.677,11.1633,0
1932.11,1.17161,17.4039,266.093,11.4603,0
1932.21,1.17161,17.3976,268.497,12.359,0
1932.31,1.17161,17.3927,270.469,14.3912,0
1932.41,1.17161,17.374,272.07,13.51,0
1932.51,1.17161,17.3461,273.63,14.1824,0
1932.61,1.17161,17.3367,275.493,14.9486,0
1932.71,1.17161,17.3131,276.642,14.8484,0
1932.81,1.17161,17.2896,278.345,15.2843,0
1932.91,1.17161,17.2712,279.865,15.5638,0
1933.01,1.17161,17.2471,281.276,15.2823,0
1933.11,1.17161,17.2301,283.288,16.7005,0
1933.21,1.17161,17.2069,284.698,16.4758,0
1933.31,1.17161,17.204,285.42,17.0114,0
1933.41,1.17161,17.195,286.304,17.0366,0
1933.51,1.17161,17.2004,286.932,16.9206,0
1933.61,1.17161,17.2067,286.618,17.1587,0
1933.71,1.17161,17.2187,286.365,16.9855,0
1933.81,1.17161,17.2423,285.817,17.51,0
1933.91,1.17161,17.2541,285.047,16.5363,0
1934.01,1.17161,17.2785,284,16.4079,0
1934.11,1.17161,17.2931,283.267,15.5838,0
1934.21,1.17161,17.3174,282.854,15.7554,0
1934.31,1.17161,17.3316,282.251,14.6606,0
1934.41,1.17161,17.3545,281.801,14.532,0
1934.51,1.17161,17.3671,281.497,13.8165,0
1934.61,1.17161,17.3905,281.068,14.9488,0
1934.71,1.17161,17.4049,281.277,14.4229,0
1934.81,1.17161,17.4223,280.866,14.9384,0
1934.91,1.17161,17.4129,280.933,14.6337,0
1935.01,1.17161,17.4032,281.541,14.84,0
1935.11,1.17161,17.3733,282.407,14.6231,0
1935.21,1.17161,17.3445,283.623,15.4652,0
1935.31,1.17161,17.3108,284.595,15.0558,0
1935.41,1.17161,17.2942,286.192,15.7887,0
1935.51,1.17161,17.2763,287.018,15.9092,0
1935.61,1.17161,17.2729,287.794,16.4267,0
1935.71,1.17161,17.2772,288.25,15.9294,0
1935.81,1.17161,17.2913,288.045,15.3844,0
1935.91,1.17161,17.3118,287.353,15.7714,0
1936.01,1.17161,17.3273,286.731,15.3365,0
1936.11,1.17161,17.347,285.952,15.5054,0
1936.21,1.17161,17.3558,285.361,15.0125,0
1936.31,1.17161,17.3775,284.995,15.3514,0
1936.41,1.17161,17.3977,284.486,14.7279,0
1936.51,1.17161,17.425,283.802,14.7383,0
1936.61,1.17161,17.4448,283.162,14.2012,0
1936.71,1.17161,17.4523,283.057,14.4957,0
1936.81,1.17161,17.4599,283.057,14.4309,0
1936.91,1.17161,17.4621,283.057,14.758,0
1937.01,1.17161,17.4668,283.014,14.6532,0
1937.11,1.17161,17.4725,282.593,14.761,0
1937.21,1.17161,17.4851,282.22,14.3635,0
1937.31,1.17161,17.492,281.173,14.5949,0
1937.41,1.17161,17.5047,280.345,13.5786,0
1937.51,1.17161,17.5083,279.246,13.7973,0
1937.61,1.17161,17.516,278.667,13.2695,0
1937.71,1.17161,17.5245,277.779,13.6698,0
1937.81,1.17161,17.5211,277.489,13.8234,0
1937.91,1.17161,17.5222,276.778,13.6611,0
1938.01,1.17161,17.5136,276.157,13.0766,0
1938.11,1.17161,17.5122,276.041,12.4073,0
1938.21,1.17161,17.5015,276.041,13.0271,0
1938.31,1.17161,17.4949,276.041,12.9827,0
1938.41,1.17161,17.5017,276.041,12.6884,0
1938.51,1.17161,17.5042,275.937,11.9774,0
1938.61,1.17161,17.522,275.413,11.5849,0
1938.71,1.17161,17.5338,275.413,12.6192,0
1938.81,1.17161,17.5369,275.308,12.7406,0
1938.91,1.17161,17.5469,275.308,11.9001,0
1939.01,1.17161,17.5441,275.413,12.1341,0
1939.11,1.17161,17.5518,275.937,12.2233,0
1939.21,1.17161,17.551,276.661,13.9757,0
1939.31,1.17161,17.5443,277.28,12.8663,0
1939.41,1.17161,17.5394,277.519,12.6028,0
1939.51,1.17161,17.524,278.25,12.8073,0
1939.61,1.17161,17.5247,278.764,12.1921,0
1939.71,1.17161,17.5228,279.073,12.8919,0
1939.81,1.17161,17.5262,279.6,12.9976,0
1939.91,1.17161,17.5392,279.535,13.2598,0
1940.01,1.17161,17.5493,279.288,12.3318,0
1940.11,1.17161,17.5522,279.393,12.8989,0
1940.21,1.17161,17.5433,280.297,12.149,0
1940.31,1.17161,17.5695,280.858,12.0696,0
1940.41,1.17161,17.5915,281.173,12.6924,0
1940.51,1.17161,17.6137,281.904,12.5031,0
1940.61,1.17161,17.6113,282.632,12.7255,0
1940.71,1.17161,17.6056,283.877,13.3983,0
1940.81,1.17161,17.5939,285.049,14.1752,0
1940.91,1.17161,17.587,285.936,13.7653,0
1941.01,1.17161,17.5688,286.893,13.5877,0
1941.11,1.17161,17.5593,287.979,14.0592,0
1941.21,1.17161,17.5397,288.712,14.5477,0
1941.31,1.17161,17.5278,289.55,15.3753,0
1941.41,1.17161,17.5186,290.16,14.3386,0
1941.51,1.17161,17.5037,290.903,13.4691,0
1941.61,1.17161,17.5009,291.191,14.8723,0
1941.71,1.17161,17.4984,291.602,15.1979,0
1941.81,1.17161,17.503,291.61,13.7335,0
1941.91,1.17161,17.5311,291.121,14.2194,0
1942.01,1.17161,17.5555,290.493,14.468,0
1942.11,1.17161,17.5678,289.76,15.0252,0
1942.21,1.17161,17.5735,289.056,13.6725,0
1942.31,1.17161,17.5685,288.608,13.8838,0
1942.41,1.17161,17.5722,288.922,14.6944,0
1942.51,1.17161,17.5841,288.741,14.064,0
1942.61,1.17161,17.5912,288.06,14.1207,0
1942.71,1.17161,17.605,287.56,13.7223,0
1942.81,1.17161,17.6221,286.827,12.6374,0
1942.91,1.17161,17.6482,285.676,12.5391,0
1943.01,1.17161,17.6738,284.857,12.4188,0
1943.11,1.17161,17.6949,284.055,11.8613,0
1943.21,1.17161,17.7033,283.53,10.859,0
1943.31,1.17161,17.694,283.563,12.0616,0
1943.41,1.17161,17.7003,284.419,12.3938,0
1943.51,1.17161,17.7066,285.246,13.1428,0
1943.61,1.17161,17.7098,285.99,13.2693,0
1943.71,1.17161,17.6854,286.493,13.5171,0
1943.81,1.17161,17.6743,287.345,13.6446,0
1943.91,1.17161,17.67,288.166,13.6017,0
1944.01,1.17161,17.6931,288.744,14.1565,0
1944.11,1.17161,17.7147,288.712,14.6071,0
1944.21,1.17161,17.7193,288.503,15.6369,0
1944.31,1.17161,17.7114,288.817,13.8748,0
1944.41,1.17161,17.6753,288.608,12.7594,0
1944.51,1.17161,17.6468,289.409,11.6358,0
1944.61,1.17161,17.6373,290.633,12.9381,0
1944.71,1.17161,17.6631,291.707,14.234,0
1944.81,1.17161,17.7189,291.656,13.0462,0
1944.91,1.17161,17.7527,290.807,12.3543,0
1945.01,1.17161,17.8095,289.969,13.5577,0
1945.11,1.17161,17.8855,288.933,13.5965,0
1945.21,1.17161,17.9165,287.355,14.0408,0
1945.31,1.17161,17.9347,286.319,13.3101,0
1945.41,1.17161,17.9335,285.3,11.7289,0
1945.51,1.17161,17.9213,285.338,11.8208,0
1945.61,1.17161,17.9263,286.094,12.0108,0
1945.71,1.17161,17.925,285.683,12.3853,0
1945.81,1.17161,17.9285,285.049,11.3329,0
1945.91,1.17161,17.9042,284.722,11.8136,0
1946.01,1.17161,17.9056,285.268,12.1031,0
1946.11,1.17161,17.9199,284.689,12.1111,0
1946.21,1.17161,17.9467,283.54,11.0991,0
1946.31,1.17161,17.9724,282.427,11.1203,0
1946.41,1.17161,17.9732,281.801,11.4598,0
1946.51,1.17161,17.9767,281.487,13.0007,0
1946.61,1.17161,17.9674,281.382,12.0136,0
1946.71,1.17161,17.967,280.858,12.6226,0
1946.81,1.17161,17.9501,280.144,11.9563,0
1946.91,1.17161,17.9358,279.68,12.2929,0
1947.01,1.17161,17.9276,279.916,12.7372,0
1947.11,1.17161,17.9156,279.442,12.8295,0
1947.21,1.17161,17.9031,278.782,12.4069,0
1947.31,1.17161,17.88,278.136,11.8603,0
1947.41,1.17161,17.8739,277.933,11.7554,0
1947.51,1.17161,17.8662,277.323,11.8109,0
1947.61,1.17161,17.8923,276.5,13.0814,0
1947.71,1.17161,17.9053,274.921,12.5023,0
1947.81,1.17161,17.9131,272.526,11.1591,0
1947.91,1.17161,17.9057,271.015,11.5365,0
1948.01,1.17086,17.8873,270.355,11.0779,0
1948.11,1.17086,17.8874,276.146,17.3596,0
1948.21,1.17086,17.8931,304.001,19.8947,0
1948.31,1.17086,17.9396,275.945,10.0322,0
1948.41,1.17086,17.9334,265.653,7.65883,0
1948.51,1.17086,17.9283,264.073,8.42051,0
1948.61,1.17086,17.912,265.302,8.34418,0
1948.71,1.17086,17.8854,266.894,10.1609,0
1948.81,1.17086,17.8791,268.492,9.96756,0
1948.91,1.17086,17.8983,269.025,10.8046,0
1949.01,1.17086,17.9417,268.187,9.07654,0
1949.11,1.17086,17.9563,266.931,10.6339,0
1949.21,1.17086,17.9553,266.198,8.63045,0
1949.31,1.17086,17.9624,266.093,10.137,0
1949.41,1.17086,17.957,265.988,8.9232,0
1949.51,1.17086,17.9296,266.149,11.276,0
1949.61,1.17086,17.9199,266.36,10.5059,0
1949.71,1.17086,17.9309,265.883,10.7583,0
1949.81,1.17086,17.9364,265.046,9.80943,0
1949.91,1.17086,17.9087,264.208,10.082,0
1950.01,1.17086,17.889,264.81,10.5517,0
1950.11,1.17086,17.8895,264.712,9.95232,0
1950.21,1.17086,17.879,263.842,10.5668,0
1950.31,1.17086,17.8418,263.98,10.0078,0
1950.41,1.17086,17.7799,265.254,11.1644,0
1950.51,1.17086,17.735,267.978,12.1912,0
1950.61,1.17086,17.713,269.626,13.1721,0
1950.71,1.17086,17.7011,270.46,10.9124,0
1950.81,1.17086,17.6857,270.98,11.8604,0
1950.91,1.17086,17.6954,271.748,12.2106,0
1951.01,1.17086,17.724,271.434,10.7562,0
1951.11,1.17086,17.7302,271.015,11.9276,0
1951.21,1.17086,17.7302,271.408,11.8515,0
1951.31,1.17086,17.7276,272.287,11.5936,0
1951.41,1.17086,17.7244,273.625,13.5742,0
1951.51,1.17086,17.7191,274.954,13.5723,0
1951.61,1.17086,17.7204,275.564,13.3278,0
1951.71,1.17086,17.7006,275.937,13.3666,0
1951.81,1.17086,17.6997,276.984,13.1088,0
1951.91,1.17086,17.7022,277.8,14.0559,0
1952.01,1.17086,17.6878,278.584,14.2892,0
1952.11,1.17086,17.691,279.223,15.1369,0
1952.21,1.17086,17.69,279.811,15.1549,0
1952.31,1.17086,17.6943,279.916,15.2067,0
1952.41,1.17086,17.6733,279.912,14.8503,0
1952.51,1.17086,17.6565,280.613,15.0471,0
1952.61,1.17086,17.6284,281.608,16.0524,0
1952.71,1.17086,17.5839,283.475,16.6329,0
1952.81,1.17086,17.5394,285.336,17.768,0
1952.91,1.17086,17.5094,286.809,17.3443,0
1953.01,1.17086,17.4866,287.56,17.0627,0
1953.11,1.17086,17.4726,288.291,17.3263,0
1953.21,1.17086,17.4613,288.398,17.319,0
1953.31,1.17086,17.4559,288.311,18.3988,0
1953.41,1.17086,17.4443,287.538,17.568,0
1953.51,1.17086,17.4349,286.662,17.2128,0
1953.61,1.17086,17.4349,286.118,17.0325,0
1953.71,1.17086,17.4307,285.152,16.3971,0
1953.81,1.17086,17.4405,284.314,15.9287,0
1953.91,1.17086,17.4335,283.686,16.1571,0
1954.01,1.17086,17.4344,283.38,16.2954,0
1954.11,1.17086,17.4271,282.884,16.1349,0
1954.21,1.17086,17.4296,282.743,16.6939,0
1954.31,1.17086,17.4216,282.743,16.7368,0
1954.41,1.17086,17.4256,282.743,16.8335,0
1954.51,1.17086,17.4207,282.743,16.5594,0
1954.61,1.17086,17.4188,282.743,16.7567,0
1954.71,1.17086,17.4097,282.743,16.4862,0
1954.81,1.17086,17.4133,282.911,16.5204,0
1954.91,1.17086,17.4111,283.315,16.2699,0
1955.01,1.17086,17.4144,283.372,16.5424,0
1955.11,1.17086,17.4169,283.476,16.3029,0
1955.21,1.17086,17.4285,283.476,16.7178,0
1955.31,1.17086,17.4351,283.462,16.282,0
1955.41,1.17086,17.4343,283.476,16.808,0
1955.51,1.17086,17.4254,283.476,16.5932,0
1955.61,1.17086,17.4203,283.632,16.8324,0
1955.71,1.17086,17.4107,284,16.3882,0
1955.81,1.17086,17.3992,283.686,16.7809,0
1955.91,1.17086,17.3925,283.905,16.2075,0
1956.01,1.17086,17.3783,283.496,16.7908,0
1956.11,1.17086,17.3735,283.295,16.1812,0
1956.21,1.17086,17.358,283.006,16.5395,0
1956.31,1.17086,17.3495,283.127,15.9818,0
1956.41,1.17086,17.3358,282.953,16.503,0
1956.51,1.17086,17.3267,283.162,15.9247,0
1956.61,1.17086,17.3203,282.77,16.6344,0
1956.71,1.17086,17.3267,282.392,15.7114,0
1956.81,1.17086,17.3205,281.487,16.4049,0
1956.91,1.17086,17.3204,281.253,15.95,0
1957.01,1.17086,17.3086,280.649,16.0621,0
1957.11,1.17086,17.3006,280.441,15.8479,0
1957.21,1.17086,17.2798,280.021,16.4608,0
1957.31,1.17086,17.2675,280.319,16.4245,0
1957.41,1.17086,17.2534,280.44,16.8765,0
1957.51,1.17086,17.2401,280.44,16.5641,0
1957.61,1.17086,17.2347,280.44,16.1449,0
1957.71,1.17086,17.2166,280.44,16.2088,0
1957.81,1.17086,17.2082,280.44,15.4087,0
1957.91,1.17086,17.1882,280.44,15.7824,0
1958.01,1.17086,17.1857,280.243,15.2259,0
1958.11,1.17086,17.1742,279.156,15.1,0
1958.21,1.17086,17.1753,278.157,14.8026,0
1958.31,1.17086,17.157,277.109,15.17,0
1958.41,1.17086,17.1459,275.958,14.3711,0
1958.51,1.17086,17.1266,274.329,12.8399,0
1958.61,1.17086,17.1088,273.396,13.6809,0
1958.71,1.17086,17.0938,272.279,13.8287,0
1958.81,1.17086,17.0619,270.709,12.3754,0
1958.91,1.17086,17.0403,269.924,13.0574,0
1959.01,1.17086,17.0288,268.292,13.1073,0
1959.11,1.17086,16.9992,266.727,12.8278,0
1959.21,1.17086,16.9915,264.72,12.0657,0
1959.31,1.17086,17.0193,262.036,12.3618,0
1959.41,1.17086,17.0407,258.062,10.9,0
1959.51,1.17086,17.0238,254.838,10.1504,0
1959.61,1.17086,16.9944,252.863,9.98349,0
1959.71,1.17086,16.9644,251.437,9.99286,0
1959.81,1.17086,16.9328,250.618,10.1371,0
1959.91,1.17086,16.9075,249.737,9.90122,0
1960.01,1.17086,16.8835,248.304,9.16621,0
1960.11,1.17086,16.8584,246.753,8.24555,0
1960.21,1.17086,16.8239,245.636,7.88511,0
1960.31,1.17086,16.7932,245.254,7.74531,0
1960.41,1.17086,16.77,244.551,7.86597,0
1960.51,1.17086,16.7549,243.178,6.9258,0
1960.61,1.17086,16.721,241.967,6.14241,0
1960.71,1.17086,16.6745,241.629,7.18944,0
1960.81,1.17086,16.6321,241.434,7.04383,0
1960.91,1.17086,16.6189,241.236,6.24617,0
1961.01,1.17086,16.635,240.437,6.87144,0
1961.11,1.17086,16.6622,238.97,6.80134,0
1961.21,1.17086,16.6836,236.936,5.83272,0
1961.31,1.17086,16.6778,234.965,6.17528,0
1961.41,1.17086,16.6556,233.771,5.65303,0
1961.51,1.17086,16.6262,232.938,5.02922,0
1961.61,1.17086,16.6018,232.643,6.99223,0
1961.71,1.17086,16.5806,231.864,5.03896,0
1961.81,1.17086,16.5428,230.907,6.12808,0
1961.91,1.17086,16.4974,230.593,6.64578,0
1962.01,1.17086,16.4557,230.314,5.45074,0
1962.11,1.17086,16.4131,229.86,6.46731,0
1962.21,1.17086,16.3735,229.61,6.21934,0
1962.31,1.17086,16.3429,229.179,5.11508,0
1962.41,1.17086,16.3062,228.499,5.39645,0
1962.51,1.17086,16.2782,228.394,5.87374,0
1962.61,1.17086,16.2557,228.193,4.56443,0
1962.71,1.17086,16.2442,227.629,4.16901,0
1962.81,1.17086,16.2449,226.872,3.60921,0
1962.91,1.17086,16.2669,226.278,3.60269,0
1963.01,1.17086,16.2892,225.252,3.54046,0
1963.11,1.17086,16.3212,223.996,2.88345,0
1963.21,1.17086,16.3613,222.596,3.77651,0
1963.31,1.17086,16.4109,220.513,3.23115,0
1963.41,1.17086,16.4513,217.987,2.8756,0
1963.51,1.17086,16.4755,215.811,1.49162,0
1963.61,1.17086,16.4792,214.469,2.04027,0
1963.71,1.17086,16.47,214.257,2.48958,0
1963.81,1.17086,16.4514,214.571,3.61413,0
1963.91,1.17086,16.4313,214.675,3.53693,0
1964.01,1.17086,16.4105,214.675,3.82539,0
1964.11,1.17086,16.3844,215.094,5.53635,0
1964.21,1.17086,16.3539,215.409,4.5709,0
1964.31,1.17086,16.3189,216.037,4.61745,0
1964.41,1.17086,16.2735,216.974,4.48375,0
1964.51,1.17086,16.2341,218.628,5.04338,0
1964.61,1.17086,16.2113,220.464,5.30785,0
1964.71,1.17086,16.1968,222.34,6.06319,0
1964.81,1.17086,16.1755,223.588,6.49038,0
1964.91,1.17086,16.146,225.043,7.29417,0
1965.01,1.17086,16.1249,227.032,6.27285,0
1965.11,1.17086,16.1133,228.917,6.34787,0
1965.21,1.17086,16.1002,231.009,7.79147,0
1965.31,1.17086,16.1001,233.17,6.0367,0
1965.41,1.17086,16.1063,234.851,7.57161,0
1965.51,1.17086,16.1134,236.333,7.02368,0
1965.61,1.17086,16.1274,237.923,8.58396,0
1965.71,1.17086,16.1519,239.704,7.58306,0
1965.81,1.17086,16.1732,241.094,8.28728,0
1965.91,1.17086,16.197,242.99,9.01008,0
1966.01,1.17086,16.2295,244.47,9.8482,0
1966.11,1.17086,16.2731,245.291,8.99991,0
1966.21,1.17086,16.3238,245.358,9.74618,0
1966.31,1.17086,16.3655,244.94,9.46288,0
1966.41,1.17086,16.3719,245.133,9.98157,0
1966.51,1.17086,16.3638,246.347,9.99899,0
1966.61,1.17086,16.3415,248.592,10.1226,0
1966.71,1.17086,16.3328,251.415,10.3617,0
1966.81,1.17086,16.3499,253.62,10.79,0
1966.91,1.17086,16.3727,255.607,11.1969,0
1967.01,1.17086,16.4154,256.668,11.2765,0
1967.11,1.17086,16.4709,257.296,11.4148,0
1967.21,1.17086,16.5242,257.087,11.666,0
1967.31,1.17086,16.5581,256.982,11.5372,0
1967.41,1.17086,16.5638,257.514,11.4062,0
1967.51,1.17086,16.5499,259.449,11.4016,0
1967.61,1.17086,16.5332,261.485,12.1926,0
1967.71,1.17086,16.5389,263.684,11.9632,0
1967.81,1.17086,16.5822,264.834,12.2364,0
1967.91,1.17086,16.6686,264.351,12.0897,0
1968.01,1.17086,16.7593,263.013,10.7949,0
1968.11,1.17086,16.8348,261.411,11.1475,0
1968.21,1.17086,16.8926,260.365,10.0454,0
1968.31,1.17086,16.9468,259.81,9.47925,0
1968.41,1.17086,17.01,259.705,9.7299,0
1968.51,1.17086,17.0736,259.6,10.4596,0
1968.61,1.17086,17.1177,259.685,11.3822,0
1968.71,1.17086,17.1268,260.495,11.7802,0
1968.81,1.17086,17.1164,261.976,12.9089,0
1968.91,1.17086,17.0993,263.669,13.9149,0
1969.01,1.17086,17.102,264.673,15.4636,0
1969.11,1.17086,17.144,264.627,14.1792,0
1969.21,1.17086,17.1619,262.532,12.4134,0
1969.31,1.17086,17.1272,260.857,12.9835,0
1969.41,1.17086,17.1026,260.857,12.9834,0
1969.51,1.17086,17.0962,260.857,11.2724,0
1969.61,1.17086,17.0993,260.857,11.0273,0
1969.71,1.17086,17.096,260.962,11.6564,0
1969.81,1.17086,17.0664,261.504,11.2234,0
1969.91,1.17086,17.0115,263.265,11.3172,0
1970.01,1.17086,16.9726,265.255,10.6303,0
1970.11,1.17086,16.9604,267.239,9.77784,0
1970.21,1.17086,16.9708,268.321,9.23337,0
1970.31,1.17086,16.9932,269.585,9.49711,0
1970.41,1.17086,17.0125,270.386,9.56963,0
1970.51,1.17086,17.0429,270.744,10.122,0
1970.61,1.17012,17.0826,270.701,9.86753,0
1970.71,1.17012,17.1114,277.172,18.979,0
1970.81,1.17012,17.1666,303.773,19.7347,0
1970.91,1.17012,17.2972,272,10.4103,0
1971.01,1.17012,17.3382,255.88,6.772,0
1971.11,1.17012,17.3534,249.922,5.81875,0
1971.21,1.17012,17.3546,248.201,5.97503,0
1971.31,1.17012,17.3492,245.463,6.30767,0
1971.41,1.17012,17.3404,242.845,6.68026,0
1971.51,1.17012,17.3206,240.039,3.58398,0
1971.61,1.17012,17.2949,237.367,5.46389,0
1971.71,1.17012,17.2597,235.54,2.6155,0
1971.81,1.17012,17.2368,234.782,3.53562,0
1971.91,1.17012,17.2234,234.468,2.40718,0
1972.01,1.17012,17.2021,234.363,4.60996,0
1972.11,1.17012,17.1805,234.265,4.26191,0
1972.21,1.17012,17.1567,234.165,6.35874,0
1972.31,1.17012,17.1349,233.303,4.5979,0
1972.41,1.17012,17.1053,232.17,5.09176,0
1972.51,1.17012,17.0665,231.477,5.02711,0
1972.61,1.17012,17.0327,231.075,5.37891,0
1972.71,1.17012,17.0195,230.069,5.13303,0
1972.81,1.17012,17.0112,228.622,4.33185,0
1972.91,1.17012,17.0014,226.595,3.0448,0
1973.01,1.17012,17.0151,225.063,2.78964,0
1973.11,1.17012,17.0249,223.509,1.44602,0
1973.21,1.17012,17.0212,222.425,1.25648,0
1973.31,1.17012,17.0292,222.425,1.53327,0
1973.41,1.17012,17.04,222.425,1.59874,0
1973.51,1.17012,17.0491,222.425,1.29592,0
1973.61,1.17012,17.0496,223.017,2.27779,0
1973.71,1.17012,17.0536,223.547,2.9835,0
1973.81,1.17012,17.0467,223.841,0.943036,0
1973.91,1.17012,17.0112,224.503,1.59837,0
1974.01,1.17012,16.9673,225.836,2.28259,0
1974.11,1.17012,16.9317,227.014,3.69399,0
1974.21,1.17012,16.9026,227.634,3.86311,0
1974.31,1.17012,16.8721,227.936,3.06107,0
1974.41,1.17012,16.8327,228.122,3.72449,0
1974.51,1.17012,16.8022,228.459,4.73196,0
1974.61,1.17012,16.7722,227.975,3.48922,0
1974.71,1.17012,16.7485,227.137,3.4547,0
1974.81,1.17012,16.7262,225.985,2.78079,0
1974.91,1.17012,16.7141,224.938,3.89633,0
1975.01,1.17012,16.7103,223.273,4.30138,0
1975.11,1.17012,16.711,221.154,3.46814,0
1975.21,1.17012,16.7157,219.099,1.32102,0
1975.31,1.17012,16.7114,217.271,0.922493,0
1975.41,1.17012,16.6963,216.438,0.86353,0
1975.51,1.17012,16.6989,216.246,0.676677,0
1975.61,1.17012,16.6899,216.343,1.13152,0
1975.71,1.17012,16.6696,216.939,1.5267,0
1975.81,1.17012,16.6584,218.006,0.55528,0
1975.91,1.17012,16.6469,218.474,1.23655,0
1976.01,1.17012,16.6405,219.045,0.538765,0
1976.11,1.17012,16.6377,219.702,1.6368,0
1976.21,1.17012,16.6405,219.807,0.603752,0
1976.31,1.17012,16.646,219.807,2.05713,0
1976.41,1.17012,16.6574,219.733,1.59338,0
1976.51,1.17012,16.6651,219.218,2.3751,0
1976.61,1.17012,16.6754,218.591,1.03052,0
1976.71,1.17012,16.6834,217.747,1.68201,0
1976.81,1.17012,16.6996,216.636,0.643633,0
1976.91,1.17012,16.724,215.409,-0.0787841,0
1977.01,1.17012,16.7474,214.152,-1.07468,0
1977.11,1.17012,16.7638,213.209,-0.721194,0
1977.21,1.17012,16.7811,212.29,-1.05863,0
1977.31,1.17012,16.8028,211.68,-1.35593,0
1977.41,1.17012,16.8256,211.283,-0.892395,0
1977.51,1.17012,16.8469,210.906,-0.294159,0
1977.61,1.17012,16.8425,210.801,-1.49582,0
1977.71,1.17012,16.8282,211.01,-1.56303,0
1977.81,1.17012,16.8141,212.162,-1.46338,0
1977.91,1.17012,16.8056,213.548,-1.31174,0
1978.01,1.17012,16.8015,214.629,-0.107644,0
1978.11,1.17012,16.8015,215.554,-0.84325,0
1978.21,1.17012,16.8087,215.579,-0.996211,0
1978.31,1.17012,16.8218,215.723,0.948591,0
1978.41,1.17012,16.8378,215.932,1.36712,0
1978.51,1.17012,16.856,215.366,0.803619,0
